,Author_A,Author_B,count,aa,ra,jc,pa,path_len,dc_A,dc_B,cc_A,cc_B,hits_A,hits_B,bet_cA,bet_cB
13130,534,2772,5,1.940105717,0.299749164,0.127659574,646,1,0.009028147,0.005045141,0.25485105,0.255109454,0.000324627,0.00043647,0.004490225,0.00125308
13131,534,2884,2,1.346725674,0.329192547,0.046875,1122,1,0.009028147,0.008762613,0.25485105,0.266480176,0.000324627,0.000812965,0.004490225,0.002679379
13132,534,3178,1,1.573898209,0.217517619,0.089285714,918,1,0.009028147,0.007169411,0.25485105,0.24822991,0.000324627,0.000198173,0.004490225,0.003574422
13133,534,3214,21,4.421397844,0.943987093,0.119565217,2346,1,0.009028147,0.018321827,0.25485105,0.289835883,0.000324627,0.006042127,0.004490225,0.006788017
13134,534,3633,8,3.687189554,1.031045752,0.184210526,374,1,0.009028147,0.002920871,0.25485105,0.229336908,0.000324627,0.000111145,0.004490225,0.000642719
13135,534,3645,1,1.553158919,0.312372812,0.074074074,816,1,0.009028147,0.006372809,0.25485105,0.25151786,0.000324627,0.000324211,0.004490225,0.002308375
13136,534,3704,2,0.558110627,0.166666667,0.025641026,204,1,0.009028147,0.001593202,0.25485105,0.216416056,0.000324627,4.65E-05,0.004490225,0.000124105
13137,534,3723,6,3.518161831,0.955988456,0.2,272,1,0.009028147,0.00212427,0.25485105,0.212411734,0.000324627,2.02E-05,0.004490225,3.84E-05
13138,534,4005,3,0.417032391,0.090909091,0.027777778,102,1,0.009028147,0.000796601,0.25485105,0.202225077,0.000324627,8.66E-06,0.004490225,0.000950702
13139,534,4080,2,1.770699345,0.424242424,0.083333333,612,1,0.009028147,0.004779607,0.25485105,0.241498992,0.000324627,0.000225944,0.004490225,0.001308868
13140,534,645,3,2.941525431,0.787539258,0.138888889,238,1,0.009028147,0.001858736,0.25485105,0.238466187,0.000324627,0.000247835,0.004490225,0.00016839
13141,534,770,1,1.442695041,0.5,0.027777778,102,1,0.009028147,0.000796601,0.25485105,0.210545355,0.000324627,2.53E-05,0.004490225,2.10E-05
13142,534,844,4,1.696709584,0.284875149,0.138888889,238,1,0.009028147,0.001858736,0.25485105,0.231464305,0.000324627,0.000162822,0.004490225,0.000493519
13143,534,945,1,1.630891895,0.237847732,0.060240964,1836,1,0.009028147,0.014338821,0.25485105,0.275476313,0.000324627,0.001351702,0.004490225,0.00741313
13144,535,2262,1,0.333808201,0.05,0.1,18,1,0.000531067,0.002389804,0.196142428,0.236356693,5.26E-06,0.000164463,0,0.000895049
13145,535,3033,2,0.455119613,0.111111111,0.047619048,40,1,0.000531067,0.005310674,0.196142428,0.236467763,5.26E-06,0.000100197,0,0.006899471
13146,537,2256,1,0.75995366,0.152777778,0.2,27,1,0.000796601,0.002389804,0.203712327,0.235013652,9.94E-06,0.000156464,0,0.000925364
13147,537,3297,1,0.734174927,0.138888889,0.222222222,24,1,0.000796601,0.00212427,0.203712327,0.22610802,9.94E-06,4.09E-05,0,0.000154212
13148,538,2724,1,1.050664572,0.179050117,0.230769231,48,1,0.001062135,0.003186405,0.215905348,0.230299038,2.32E-05,4.40E-05,0,0.000889831
13149,538,3537,1,1.092420416,0.19988345,0.176470588,64,1,0.001062135,0.00424854,0.215905348,0.237958732,2.32E-05,0.000124999,0,0.000376613
13150,538,758,1,1.036061785,0.171474359,0.25,44,1,0.001062135,0.002920871,0.215905348,0.234611888,2.32E-05,6.47E-05,0,0.000218787
13151,538,972,1,1.180135756,0.236742424,0.075,156,1,0.001062135,0.010355815,0.215905348,0.276181887,2.32E-05,0.000931199,0,0.00539429
13152,539,1029,1,0,0,0,57,1,0.000796601,0.005045141,0.180402748,0.225837414,1.43E-06,7.18E-05,0.000950702,0.001691202
13153,539,1379,1,1.442695041,0.5,0.25,6,1,0.000796601,0.000531067,0.180402748,0.150165144,1.43E-06,2.90E-08,0.000950702,0
13154,539,3304,1,1.442695041,0.5,0.25,6,1,0.000796601,0.000531067,0.180402748,0.150165144,1.43E-06,2.90E-08,0.000950702,0
13155,54,1880,1,1.690365476,0.503968254,0.5,20,1,0.001062135,0.001327669,0.169087164,0.187704097,4.08E-07,5.23E-06,0,0.000138778
13156,54,3106,1,1.856580797,0.592857143,0.3,36,1,0.001062135,0.002389804,0.169087164,0.206682667,4.08E-07,1.03E-05,0,0.000971917
13157,54,3909,1,1.59035289,0.453968254,0.6,16,1,0.001062135,0.001062135,0.169087164,0.169087164,4.08E-07,4.08E-07,0,0
13158,54,930,1,1.797802068,0.561111111,0.375,28,1,0.001062135,0.001858736,0.169087164,0.187505924,4.08E-07,4.60E-06,0,0.000148321
13159,543,1228,1,1.946246859,0.524390244,0.059701493,330,1,0.001327669,0.017525226,0.230986183,0.295885966,0.000148329,0.006233495,0,0.007854999
13160,543,2246,1,1.563595077,0.339541759,0.666666667,25,1,0.001327669,0.001327669,0.230986183,0.230986183,0.000148329,0.000148329,0,0
13161,543,3187,1,1.915647503,0.515151515,0.095238095,205,1,0.001327669,0.010886883,0.230986183,0.271219942,0.000148329,0.000718204,0,0.005193734
13162,543,822,1,1.750635529,0.439541759,0.363636364,50,1,0.001327669,0.002655337,0.230986183,0.24105552,0.000148329,0.000214388,0,7.81E-05
13163,544,1920,1,1.36535884,0.444444444,0.285714286,18,1,0.001593202,0.000796601,0.201200879,0.179214127,9.04E-06,7.16E-07,0.000150669,0
13164,544,2981,1,1.304436916,0.310035842,0.428571429,24,1,0.001593202,0.001062135,0.201200879,0.201174067,9.04E-06,9.01E-06,0.000150669,0
13165,544,3161,1,1.73457776,0.527777778,0.088235294,186,1,0.001593202,0.008231545,0.201200879,0.255325192,9.04E-06,0.000283555,0.000150669,0.006463828
13166,544,3395,1,1.36535884,0.444444444,0.285714286,18,1,0.001593202,0.000796601,0.201200879,0.179214127,9.04E-06,7.16E-07,0.000150669,0
13167,544,3620,2,3.391143276,1.115591398,0.5,54,1,0.001593202,0.002389804,0.201200879,0.22401101,9.04E-06,2.63E-05,0.000150669,0.001187399
13168,544,961,1,1.46767381,0.393369176,0.333333333,36,1,0.001593202,0.001593202,0.201200879,0.232158431,9.04E-06,0.00013465,0.000150669,0.00042747
13169,545,1458,3,1.36535884,0.444444444,0.153846154,36,1,0.000796601,0.003186405,0.179651338,0.206188649,1.23E-06,1.09E-05,0,0.001929868
13170,545,3223,1,0.857549218,0.194444444,0.5,9,1,0.000796601,0.000796601,0.179651338,0.179651338,1.23E-06,1.23E-06,0,0
13171,545,3276,3,1.312668831,0.416666667,0.2,27,1,0.000796601,0.002389804,0.179651338,0.221236931,1.23E-06,4.98E-05,0,0.001687386
13172,546,1783,1,0.621334935,0.2,0.333333333,4,1,0.000531067,0.000531067,0.000829793,0.000829793,5.38E-59,5.38E-59,0,0
13173,546,3217,2,1.442695041,0.5,0.166666667,10,1,0.000531067,0.001327669,0.000829793,0.001327669,5.38E-59,9.19E-59,0,1.13E-06
13174,547,1972,2,0.339623272,0.052631579,0.008064516,246,1,0.000531067,0.032660648,0.23375816,0.315652942,0.000161436,0.007799368,0,0.030645233
13175,547,757,1,0.207805837,0.008130081,0.05,38,1,0.000531067,0.005045141,0.23375816,0.249728734,0.000161436,0.000322812,0,0.000351966
13176,548,1021,1,3.479783771,0.404782614,0.461538462,336,1,0.003717472,0.006372809,0.253417861,0.260098242,0.000555468,0.000760084,0.000475492,0.001175963
13177,548,2148,1,3.55118447,0.430055838,0.19047619,854,1,0.003717472,0.016197557,0.253417861,0.296321562,0.000555468,0.006087982,0.000475492,0.006003739
13178,548,2287,1,3.479783771,0.404782614,0.461538462,336,1,0.003717472,0.006372809,0.253417861,0.264843894,0.000555468,0.000788394,0.000475492,0.000827966
13179,548,2409,1,3.483774284,0.406449281,0.444444444,350,1,0.003717472,0.006638343,0.253417861,0.258960493,0.000555468,0.000949836,0.000475492,0.001842752
13180,548,2773,1,3.570523128,0.434955028,0.134831461,1218,1,0.003717472,0.023101434,0.253417861,0.304295545,0.000555468,0.007268161,0.000475492,0.010027782
13181,548,2960,1,3.510863259,0.417037516,0.333333333,476,1,0.003717472,0.009028147,0.253417861,0.267211292,0.000555468,0.000818196,0.000475492,0.002586502
13182,548,2980,1,3.433767991,0.383949281,0.666666667,224,1,0.003717472,0.00424854,0.253417861,0.255066351,0.000555468,0.00069592,0.000475492,0.000508502
13183,548,3196,1,3.55744728,0.431743398,0.171428571,952,1,0.003717472,0.018056293,0.253417861,0.2921355,0.000555468,0.00373538,0.000475492,0.015080325
13184,548,3389,1,3.470926298,0.400994735,0.5,308,1,0.003717472,0.005841742,0.253417861,0.259561588,0.000555468,0.000607068,0.000475492,0.00222263
13185,548,3569,1,0,0,0,14,1,0.003717472,0.000265534,0.253417861,0.197528321,0.000555468,1.10E-05,0.000475492,0
13186,548,3728,1,3.425172378,0.379782614,0.705882353,210,1,0.003717472,0.003983006,0.253417861,0.253972106,0.000555468,0.000563744,0.000475492,9.52E-05
13187,548,586,1,3.500427648,0.413115947,0.375,420,1,0.003717472,0.007966012,0.253417861,0.267353262,0.000555468,0.001095986,0.000475492,0.001703167
13188,549,3962,2,0,0,0,4,1,0.000265534,0.001062135,0.000606934,0.001062135,6.00E-62,1.40E-61,0,7.05E-07
13189,55,3857,1,0,0,0,7,1,0.000265534,0.001858736,0.165882116,0.203588698,3.14E-07,1.58E-05,0,0.00190077
13190,550,3106,1,1.478003184,0.39354067,0.3,36,1,0.001062135,0.002389804,0.193651491,0.206682667,2.81E-06,1.03E-05,0,0.000971917
13191,550,600,1,1.593499525,0.452020202,0.15,76,1,0.001062135,0.005045141,0.193651491,0.245485031,2.81E-06,0.000118158,0,0.002685406
13192,550,845,1,1.516090406,0.41374269,0.25,44,1,0.001062135,0.002920871,0.193651491,0.211444807,2.81E-06,9.96E-06,0,0.000510126
13193,552,1314,1,0,0,0,2,1,0.000265534,0.000531067,0.135275792,0.159342432,2.45E-09,1.23E-07,0,0.000475492
13194,553,1030,2,1.718938437,0.288531132,0.064102564,852,1,0.003186405,0.018852894,0.237864996,0.298548442,0.000195047,0.006527448,0.001571455,0.012355194
13195,553,1079,1,1.820478453,0.666666667,0.153846154,36,1,0.003186405,0.000796601,0.237864996,0.18797288,0.000195047,4.04E-06,0.001571455,0
13196,553,1339,1,1.820478453,0.666666667,0.153846154,36,1,0.003186405,0.000796601,0.237864996,0.18797288,0.000195047,4.04E-06,0.001571455,0
13197,553,2767,3,1.764017463,0.434019148,0.148148148,228,1,0.003186405,0.005045141,0.237864996,0.240632852,0.000195047,0.000438097,0.001571455,0.002021763
13198,553,2891,1,1.074303644,0.308823529,0.111111111,96,1,0.003186405,0.00212427,0.237864996,0.234757825,0.000195047,0.000121701,0.001571455,0.000293144
13199,553,2924,1,0.833854471,0.183823529,0.142857143,48,1,0.003186405,0.001062135,0.237864996,0.207492296,0.000195047,1.73E-05,0.001571455,1.13E-05
13200,553,3162,1,0.927173601,0.125539615,0.035714286,900,1,0.003186405,0.019915029,0.237864996,0.284429618,0.000195047,0.00165824,0.001571455,0.014682709
13201,553,3197,3,2.802822386,0.618792109,0.318181818,204,1,0.003186405,0.004514073,0.237864996,0.244570303,0.000195047,0.000331576,0.001571455,0.001591839
13202,553,3657,1,0.927173601,0.125539615,0.166666667,108,1,0.003186405,0.002389804,0.237864996,0.234120688,0.000195047,0.00017002,0.001571455,0.000331238
13203,553,3804,1,0.819166485,0.08624137,0.107142857,228,1,0.003186405,0.005045141,0.237864996,0.252422071,0.000195047,0.000480264,0.001571455,0.000730058
13204,553,882,1,0.339623272,0.052631579,0.066666667,48,1,0.003186405,0.001062135,0.237864996,0.221545377,0.000195047,5.65E-05,0.001571455,4.96E-05
13205,555,1056,3,0,0,0,116,1,0.001062135,0.007700478,0.19619341,0.247456798,4.75E-06,0.00021618,0.001030464,0.006709619
13206,555,2699,1,1.442695041,0.5,0.2,8,1,0.001062135,0.000531067,0.19619341,0.160947833,4.75E-06,9.63E-08,0.001030464,0
13207,555,2789,1,1.442695041,0.5,0.2,8,1,0.001062135,0.000531067,0.19619341,0.160947833,4.75E-06,9.63E-08,0.001030464,0
13208,555,3386,1,0,0,0,68,1,0.001062135,0.004514073,0.19619341,0.212172902,4.75E-06,2.25E-05,0.001030464,0.003477377
13209,556,1676,1,0.965586857,0.266666667,0.111111111,96,1,0.00212427,0.003186405,0.235233377,0.22786569,0.000219159,7.59E-05,0.000155826,0.000720076
13210,556,2468,1,1.136542931,0.345381526,0.111111111,96,1,0.00212427,0.003186405,0.235233377,0.237322779,0.000219159,0.000355433,0.000155826,0.000390637
13211,556,2914,1,1.729701222,0.507575758,0.034090909,664,1,0.00212427,0.022039299,0.235233377,0.302436181,0.000219159,0.007294354,0.000155826,0.010659397
13212,556,3271,2,1.191890562,0.278714859,0.1875,88,1,0.00212427,0.002920871,0.235233377,0.237024682,0.000219159,0.000372164,0.000155826,0.00100851
13213,556,3564,6,2.098920143,0.590909091,0.0625,480,1,0.00212427,0.015932023,0.235233377,0.281512391,0.000219159,0.002641012,0.000155826,0.011792371
13214,556,3805,1,0.244239337,0.016666667,0.076923077,48,1,0.00212427,0.001593202,0.235233377,0.218768234,0.000219159,6.53E-05,0.000155826,0.000954551
13215,556,4053,1,1.063701332,0.190909091,0.333333333,32,1,0.00212427,0.001062135,0.235233377,0.217585788,0.000219159,6.58E-05,0.000155826,2.98E-06
13216,558,1494,1,0.867590542,0.097222222,0.107142857,220,1,0.002920871,0.005310674,0.223034675,0.245985041,3.46E-05,0.00018072,0.000552227,0.00311414
13217,558,1820,1,0.262697311,0.022222222,0.04,165,1,0.002920871,0.003983006,0.223034675,0.232641423,3.46E-05,4.45E-05,0.000552227,0.005075864
13218,558,1963,1,1.269936984,0.174853801,0.085106383,440,1,0.002920871,0.010621349,0.223034675,0.265425969,3.46E-05,0.000419839,0.000552227,0.009722345
13219,558,2355,1,0.262697311,0.022222222,0.058823529,77,1,0.002920871,0.001858736,0.223034675,0.212277325,3.46E-05,1.86E-05,0.000552227,2.63E-05
13220,558,2554,1,0.712731382,0.121428571,0.166666667,33,1,0.002920871,0.000796601,0.223034675,0.194287027,3.46E-05,6.42E-06,0.000552227,0
13221,558,2677,1,0.602320583,0.074853801,0.048780488,352,1,0.002920871,0.008497079,0.223034675,0.24861828,3.46E-05,0.000253052,0.000552227,0.007873979
13222,558,2820,1,0.712731382,0.121428571,0.166666667,33,1,0.002920871,0.000796601,0.223034675,0.194287027,3.46E-05,6.42E-06,0.000552227,0
13223,558,2852,1,0.82232135,0.078472222,0.111111111,209,1,0.002920871,0.005045141,0.223034675,0.225046243,3.46E-05,3.97E-05,0.000552227,0.001905254
13224,558,2909,4,2.154286654,0.716666667,0.136363636,154,1,0.002920871,0.003717472,0.223034675,0.225466387,3.46E-05,0.000131829,0.000552227,0.001737703
13225,558,2966,9,2.804294866,0.813095238,0.192307692,220,1,0.002920871,0.005310674,0.223034675,0.234411521,3.46E-05,0.000156344,0.000552227,0.002672686
13226,558,3165,3,2.116223227,0.368405388,0.12,495,1,0.002920871,0.011949018,0.223034675,0.268232089,3.46E-05,0.000483262,0.000552227,0.012252023
13227,559,3716,1,0.417032391,0.090909091,0.142857143,12,1,0.000531067,0.001593202,0.167632024,0.19770941,3.75E-07,4.91E-06,0,0.000114359
13228,559,761,1,0.558110627,0.166666667,0.083333333,22,1,0.000531067,0.002920871,0.167632024,0.206216815,3.75E-07,1.40E-05,0,0.000500879
13229,56,1139,1,0,0,0,146,1,0.000531067,0.019383962,0.226124955,0.302436181,0.000127568,0.006415675,0.000475492,0.017086758
13230,56,574,2,0,0,0,2,1,0.000531067,0.000265534,0.226124955,0.180542988,0.000127568,2.54E-06,0.000475492,0
13231,560,1135,4,3.322960369,0.7660452,0.32,252,1,0.003186405,0.005576208,0.251769546,0.251685595,0.00025152,0.000186686,0.000482772,0.002821713
13232,560,1890,1,0.898375889,0.118522409,0.2,72,1,0.003186405,0.001593202,0.251769546,0.235435152,0.00025152,0.000153668,0.000482772,0.000106974
13233,560,2052,1,1.405408301,0.249404762,0.148148148,228,1,0.003186405,0.005045141,0.251769546,0.250890842,0.00025152,0.000237983,0.000482772,0.001700663
13234,560,2066,1,1.155090693,0.270031268,0.107142857,228,1,0.003186405,0.005045141,0.251769546,0.256322302,0.00025152,0.000404216,0.000482772,0.003752863
13235,560,2467,2,1.410480019,0.360119048,0.142857143,144,1,0.003186405,0.003186405,0.251769546,0.22096168,0.00025152,2.79E-05,0.000482772,0.000491288
13236,560,2518,1,1.843581202,0.480926153,0.031496063,1428,1,0.003186405,0.031598513,0.251769546,0.311035376,0.00025152,0.006905855,0.000482772,0.039548935
13237,560,2681,1,1.509654118,0.287750627,0.051282051,840,1,0.003186405,0.018587361,0.251769546,0.287161917,0.00025152,0.001630174,0.000482772,0.015801083
13238,560,2861,1,1.598672921,0.358653988,0.042553191,1032,1,0.003186405,0.0228359,0.251769546,0.29902153,0.00025152,0.002745799,0.000482772,0.020074647
13239,560,3079,4,3.066245565,0.739536341,0.333333333,192,1,0.003186405,0.00424854,0.251769546,0.235968769,0.00025152,9.30E-05,0.000482772,0.000507777
13240,560,3103,1,0.773366444,0.072662847,0.230769231,48,1,0.003186405,0.001062135,0.251769546,0.243426622,0.00025152,0.000204869,0.000482772,0
13241,560,3854,1,1.264133226,0.177036341,0.25,96,1,0.003186405,0.00212427,0.251769546,0.228123944,0.00025152,5.32E-05,0.000482772,0.000108633
13242,561,1187,4,3.047370513,0.958333333,0.075471698,572,1,0.003451938,0.011683484,0.219579665,0.24851596,1.62E-05,0.000135556,0.001969964,0.013932908
13243,561,1283,1,0.558110627,0.166666667,0.058823529,65,1,0.003451938,0.001327669,0.219579665,0.20308202,1.62E-05,5.20E-06,0.001969964,0.000136332
13244,561,1874,1,0,0,0,13,1,0.003451938,0.000265534,0.219579665,0.176346031,1.62E-05,3.23E-07,0.001969964,0
13245,561,2027,2,1.176467134,0.361111111,0.133333333,52,1,0.003451938,0.001062135,0.219579665,0.182485367,1.62E-05,6.32E-07,0.001969964,1.52E-05
13246,561,2549,1,0.666686974,0.106060606,0.105263158,104,1,0.003451938,0.00212427,0.219579665,0.202401313,1.62E-05,4.43E-06,0.001969964,0.000182783
13247,561,2745,1,0.26425737,0.022727273,0.0625,52,1,0.003451938,0.001062135,0.219579665,0.198345841,1.62E-05,3.12E-06,0.001969964,0.000287499
13248,561,2815,1,0.26425737,0.022727273,0.071428571,26,1,0.003451938,0.000531067,0.219579665,0.197541245,1.62E-05,3.02E-06,0.001969964,0
13249,561,2984,1,0,0,0,377,1,0.003451938,0.007700478,0.219579665,0.246185616,1.62E-05,0.000123573,0.001969964,0.006749118
13250,561,3159,1,0,0,0,351,1,0.003451938,0.007169411,0.219579665,0.268303598,1.62E-05,0.000504876,0.001969964,0.005663981
13251,561,3668,1,0.745155717,0.147727273,0.086956522,156,1,0.003451938,0.003186405,0.219579665,0.218831659,1.62E-05,1.83E-05,0.001969964,0.00015884
13252,561,3670,1,1.176467134,0.361111111,0.133333333,52,1,0.003451938,0.001062135,0.219579665,0.182485367,1.62E-05,6.32E-07,0.001969964,1.52E-05
13253,561,3862,1,0.621334935,0.2,0.055555556,78,1,0.003451938,0.001593202,0.219579665,0.20250992,1.62E-05,5.10E-06,0.001969964,0.001445084
13254,562,2420,3,1.442695041,0.5,0.333333333,4,1,0.000531067,0.000531067,0.000531067,0.000531067,9.83E-65,9.83E-65,0,0
13255,562,3887,3,1.442695041,0.5,0.333333333,4,1,0.000531067,0.000531067,0.000531067,0.000531067,9.83E-65,9.83E-65,0,0
13256,563,1052,2,1.149284758,0.228937729,0.214285714,70,1,0.002655337,0.001858736,0.175250777,0.193069471,6.71E-07,5.96E-06,0.000341868,0.000341855
13257,563,1255,1,1.707395384,0.395604396,0.363636364,50,1,0.002655337,0.001327669,0.175250777,0.173838116,6.71E-07,4.57E-07,0.000341868,0
13258,563,1626,1,0.635386415,0.086080586,0.181818182,30,1,0.002655337,0.000796601,0.175250777,0.1738181,6.71E-07,4.36E-07,0.000341868,0
13259,563,2044,1,0.72134752,0.25,0.090909091,20,1,0.002655337,0.000531067,0.175250777,0.146578328,6.71E-07,2.13E-08,0.000341868,0
13260,563,2172,2,2.204742331,0.64957265,0.272727273,40,1,0.002655337,0.001062135,0.175250777,0.169838578,6.71E-07,3.99E-07,0.000341868,0.000153294
13261,563,2205,1,1.770619692,0.428937729,0.333333333,60,1,0.002655337,0.001593202,0.175250777,0.173848125,6.71E-07,4.66E-07,0.000341868,9.87E-08
13262,563,2775,9,3.879528762,1.135286935,0.291666667,210,1,0.002655337,0.005576208,0.175250777,0.207435273,6.71E-07,6.04E-06,0.000341868,0.002788639
13263,563,3007,2,1.356733936,0.336080586,0.1875,90,1,0.002655337,0.002389804,0.175250777,0.195065279,6.71E-07,4.14E-06,0.000341868,0.000683218
13264,563,731,1,2.328730319,0.595604396,0.416666667,70,1,0.002655337,0.001858736,0.175250777,0.175210097,6.71E-07,5.82E-07,0.000341868,7.25E-06
13265,564,1748,1,0,0,0,26,1,0.000531067,0.003451938,0.223084114,0.226141891,0.00012723,5.74E-05,9.42E-06,0.00054786
13266,564,2398,2,0,0,0,110,1,0.000531067,0.014604355,0.223084114,0.291994235,0.00012723,0.00634379,9.42E-06,0.006280005
13267,565,3102,1,0,0,0,134,1,0.000531067,0.017790759,0.223249068,0.297313677,0.000134421,0.006760356,0.000475492,0.005919284
