,Author_A,Author_B,count,aa,ra,jc,pa,dc_A,dc_B,sh_path,label
11611,614,2643,1,0.72134752,0.25,0.071428571,26,0.003765933,0.000579374,1,1
11612,614,2717,1,0,0,0,26,0.003765933,0.000579374,1,1
11613,614,2724,2,1.897814654,0.611111111,0.086956522,156,0.003765933,0.003476246,1,1
11614,614,2973,1,0,0,0,39,0.003765933,0.000869061,1,1
11615,614,3381,1,0,0,0,65,0.003765933,0.001448436,1,1
11616,614,3411,2,0.402429604,0.083333333,0.047619048,117,0.003765933,0.002607184,1,1
11617,614,3534,3,0,0,0,117,0.003765933,0.002607184,1,1
11618,614,3848,1,0.402429604,0.083333333,0.071428571,26,0.003765933,0.000579374,1,1
11619,614,3891,1,1.442695041,0.5,0.0625,52,0.003765933,0.001158749,1,1
11620,616,1210,3,1.788997606,0.433823529,0.16,190,0.002896871,0.005504056,1,1
11621,616,1509,1,0,0,0,210,0.002896871,0.00608343,1,1
11622,616,1683,1,0.676471577,0.104278075,0.083333333,160,0.002896871,0.004634994,1,1
11623,616,2528,1,0.820521619,0.177631579,0.071428571,200,0.002896871,0.005793743,1,1
11624,616,2748,1,0,0,0,10,0.002896871,0.000289687,1,1
11625,616,2772,1,0,0,0,140,0.002896871,0.00405562,1,1
11626,616,3155,1,0.673431473,0.102631579,0.125,80,0.002896871,0.002317497,1,1
11627,616,3178,1,1.023812485,0.160586124,0.125,170,0.002896871,0.004924681,1,1
11628,617,1242,1,1.319456363,0.227192982,0.066666667,700,0.00405562,0.014484357,1,1
11629,617,1473,1,1.247389797,0.296240602,0.142857143,140,0.00405562,0.002896871,1,1
11630,617,1595,1,1.312381271,0.22497076,0.072727273,630,0.00405562,0.013035921,1,1
11631,617,2022,1,0.772216109,0.163690476,0.05,392,0.00405562,0.00811124,1,1
11632,617,2945,2,1.868724732,0.496240602,0.266666667,70,0.00405562,0.001448436,1,1
11633,617,3500,1,2.410455806,0.653383459,0.3125,98,0.00405562,0.00202781,1,1
11634,617,3546,1,0.797374843,0.07,0.176470588,84,0.00405562,0.001738123,1,1
11635,617,3630,1,1.296023269,0.219415205,0.086956522,504,0.00405562,0.010428737,1,1
11636,617,3734,3,3.841759151,0.908345865,0.09,1330,0.00405562,0.027520278,1,1
11637,617,3961,1,0.813999971,0.178571429,0.033333333,672,0.00405562,0.013904983,1,1
11638,617,4055,1,0.733491455,0.153383459,0.064516129,266,0.00405562,0.005504056,1,1
11639,617,4091,7,2.750079078,0.706015038,0.4,98,0.00405562,0.00202781,1,1
11640,618,1532,1,2.836232148,0.403760016,0.225,580,0.008400927,0.005793743,1,1
11641,618,1622,6,6.677894061,1.167090129,0.260273973,1827,0.008400927,0.01825029,1,1
11642,618,1858,1,3.273372181,0.502064438,0.175438596,1102,0.008400927,0.011008111,1,1
11643,618,2071,6,5.205376171,0.892846369,0.340909091,870,0.008400927,0.008690614,1,1
11644,618,2291,2,1.167723121,0.149730825,0.111111111,319,0.008400927,0.003186559,1,1
11645,618,2437,1,0,0,0,58,0.008400927,0.000579374,1,1
11646,618,2510,1,0.570802673,0.064705882,0.047619048,435,0.008400927,0.004345307,1,1
11647,618,2528,8,4.480591001,0.885926216,0.324324324,580,0.008400927,0.005793743,1,1
11648,618,2757,1,2.920457454,0.445046894,0.225,580,0.008400927,0.005793743,1,1
11649,618,2825,1,3.728150975,0.620426683,0.282051282,609,0.008400927,0.00608343,1,1
11650,618,2846,1,2.837233263,0.404137804,0.290322581,319,0.008400927,0.003186559,1,1
11651,618,2868,6,4.826217304,0.927233991,0.108333333,3016,0.008400927,0.030127462,1,1
11652,618,2922,2,2.655257509,0.431061994,0.25,319,0.008400927,0.003186559,1,1
11653,618,3001,7,3.465178682,0.724352037,0.290322581,319,0.008400927,0.003186559,1,1
11654,618,3018,1,3.462456732,0.600380175,0.285714286,464,0.008400927,0.004634994,1,1
11655,618,3162,1,0.703077574,0.116666667,0.021052632,1972,0.008400927,0.019698725,1,1
11656,618,3282,1,2.819971173,0.395046894,0.3,290,0.008400927,0.002896871,1,1
11657,618,3305,1,3.499615039,0.61742563,0.243902439,638,0.008400927,0.006373117,1,1
11658,618,3319,1,2.943598187,0.455046894,0.2,725,0.008400927,0.007242178,1,1
11659,618,3320,1,1.650343293,0.258479021,0.166666667,174,0.008400927,0.001738123,1,1
11660,618,3393,1,1.997471164,0.3,0.1,1073,0.008400927,0.010718424,1,1
11661,618,3675,1,1.612142118,0.229407979,0.111111111,609,0.008400927,0.00608343,1,1
11662,618,3815,1,0.750840592,0.140909091,0.064516129,116,0.008400927,0.001158749,1,1
11663,618,4020,1,2.920457454,0.445046894,0.225,580,0.008400927,0.005793743,1,1
11664,618,628,1,3.226321861,0.488268836,0.125,1769,0.008400927,0.017670915,1,1
11665,62,388,1,0.581368043,0.064285714,0.1,57,0.000869061,0.005504056,1,1
11666,62,3978,1,0.6397249,0.088345865,0.055555556,105,0.000869061,0.01013905,1,1
11667,62,682,1,0.620889686,0.081203008,0.068965517,84,0.000869061,0.00811124,1,1
11668,620,3790,3,0.8044138,0.170454545,0.4,12,0.000869061,0.001158749,1,1
11669,620,761,2,1.044862974,0.295454545,0.222222222,24,0.000869061,0.002317497,1,1
11670,621,1374,3,0.910239227,0.333333333,0.166666667,10,0.000579374,0.001448436,1,1
11671,621,1977,1,0.621334935,0.2,0.25,6,0.000579374,0.000869061,1,1
11672,622,935,1,0,0,0,16,0.000289687,0.004634994,1,1
11673,623,2472,2,0.505428701,0.038640429,0.071428571,144,0.001738123,0.006952491,1,1
11674,623,2695,2,1.400863731,0.254967949,0.088888889,258,0.001738123,0.012456547,1,1
11675,623,827,1,0,0,0,174,0.001738123,0.008400927,1,1
11676,623,932,4,1.427180201,0.262839147,0.059701493,390,0.001738123,0.018829664,1,1
11677,624,3889,1,0,0,0,2,0.000289687,0.000579374,1,1
11678,625,1032,1,1.631586747,0.583333333,0.071428571,81,0.007821553,0.000869061,1,1
11679,625,1140,1,1.344533709,0.433333333,0.071428571,81,0.007821553,0.000869061,1,1
11680,625,1165,4,1.858432051,0.576190476,0.107142857,108,0.007821553,0.001158749,1,1
11681,625,1799,1,0.568014855,0.063003663,0.045454545,513,0.007821553,0.005504056,1,1
11682,625,2617,1,1.326153002,0.224571967,0.063492063,1080,0.007821553,0.011587486,1,1
11683,625,2760,1,0.513898342,0.142857143,0.032258065,135,0.007821553,0.001448436,1,1
11684,625,2861,7,2.763999945,0.36676041,0.098901099,1971,0.007821553,0.021147161,1,1
11685,625,2990,1,2.170605259,0.29564487,0.068627451,2214,0.007821553,0.023754345,1,1
11686,625,3037,1,1.631586747,0.583333333,0.071428571,81,0.007821553,0.000869061,1,1
11687,625,3224,1,1.344533709,0.433333333,0.071428571,81,0.007821553,0.000869061,1,1
11688,625,3273,3,2.148937192,0.714285714,0.107142857,108,0.007821553,0.001158749,1,1
11689,625,3291,1,1.235245863,0.392857143,0.068965517,108,0.007821553,0.001158749,1,1
11690,625,3454,1,0.995828492,0.161317678,0.066666667,567,0.007821553,0.00608343,1,1
11691,625,3576,1,2.028262074,0.241173325,0.2,405,0.007821553,0.004345307,1,1
11692,625,3602,1,0.762753221,0.147619048,0.051282051,378,0.007821553,0.00405562,1,1
11693,625,3635,1,0.784983373,0.167857143,0.045454545,513,0.007821553,0.005504056,1,1
11694,625,3642,1,1.235245863,0.392857143,0.068965517,108,0.007821553,0.001158749,1,1
11695,625,3772,2,2.036857687,0.245339992,0.194444444,432,0.007821553,0.004634994,1,1
11696,625,3810,1,2.044575323,0.249016463,0.189189189,459,0.007821553,0.004924681,1,1
11697,625,3991,1,0.72134752,0.25,0.034482759,81,0.007821553,0.000869061,1,1
11698,625,852,2,1.824167131,0.242455377,0.146341463,540,0.007821553,0.005793743,1,1
11699,625,902,1,0,0,0,27,0.007821553,0.000289687,1,1
11700,625,932,3,2.153609019,0.291515527,0.082352941,1755,0.007821553,0.018829664,1,1
11701,625,976,5,3.577666633,1.083333333,0.193548387,270,0.007821553,0.002896871,1,1
11702,625,979,6,3.396085798,1.027631579,0.214285714,189,0.007821553,0.00202781,1,1
11703,626,1056,2,1.466325793,0.388034188,0.09375,250,0.002896871,0.007242178,1,1
11704,626,2371,1,0.538631417,0.048809524,0.105263158,110,0.002896871,0.003186559,1,1
11705,626,2774,4,2.752147398,0.815909091,0.106382979,420,0.002896871,0.01216686,1,1
11706,626,2883,1,0.765787081,0.151111111,0.153846154,50,0.002896871,0.001448436,1,1
11707,626,3013,2,1.710241427,0.523809524,0.25,50,0.002896871,0.001448436,1,1
11708,626,3053,2,1.610228841,0.473809524,0.272727273,40,0.002896871,0.001158749,1,1
11709,626,3187,1,0.684578778,0.114718615,0.041666667,400,0.002896871,0.011587486,1,1
11710,626,3436,1,0.310667467,0.04,0.045454545,130,0.002896871,0.003765933,1,1
11711,626,3764,1,0.932002402,0.24,0.117647059,90,0.002896871,0.002607184,1,1
11712,628,1074,1,9.799990939,0.641561452,0.398058252,5063,0.017670915,0.024044032,1,1
11713,628,1139,1,9.83171345,0.650329705,0.460674157,4209,0.017670915,0.019988413,1,1
11714,628,1173,1,9.587612198,0.632666662,0.341880342,5856,0.017670915,0.027809965,1,1
11715,628,1178,1,9.564402661,0.626954296,0.481927711,3782,0.017670915,0.017960603,1,1
11716,628,1208,1,9.574363038,0.629569815,0.421052632,4514,0.017670915,0.021436848,1,1
11717,628,1239,1,9.542444161,0.620356056,0.615384615,2684,0.017670915,0.012746234,1,1
11718,628,1310,1,9.582782907,0.631589076,0.37037037,5307,0.017670915,0.025202781,1,1
11719,628,1343,1,9.562462195,0.626416662,0.49382716,3660,0.017670915,0.017381228,1,1
11720,628,1451,1,9.792442451,0.638956345,0.585714286,3050,0.017670915,0.014484357,1,1
11721,628,1622,2,4.535010485,0.714817176,0.127272727,3843,0.017670915,0.01825029,1,1
11722,628,1708,1,10.42012662,0.825539469,0.368421053,5795,0.017670915,0.027520278,1,1
11723,628,1726,1,0,0,0,610,0.017670915,0.002896871,1,1
11724,628,1767,1,1.200732399,0.165019069,0.038834951,2806,0.017670915,0.013325608,1,1
11725,628,1812,1,9.545512275,0.621344198,0.597014925,2806,0.017670915,0.013325608,1,1
11726,628,1858,5,6.306925277,1.449727689,0.178571429,2318,0.017670915,0.011008111,1,1
11727,628,1894,1,0.833018204,0.192982456,0.03030303,427,0.017670915,0.00202781,1,1
11728,628,1972,1,10.07785215,0.667059937,0.315789474,6954,0.017670915,0.033024334,1,1
11729,628,2220,1,9.545512275,0.621344198,0.597014925,2806,0.017670915,0.013325608,1,1
11730,628,2229,1,9.554830882,0.624215404,0.540540541,3233,0.017670915,0.015353418,1,1
11731,628,2397,1,9.546971229,0.621806733,0.588235294,2867,0.017670915,0.013615295,1,1
11732,628,2398,1,9.554830882,0.624215404,0.540540541,3233,0.017670915,0.015353418,1,1
11733,628,2457,1,9.991453498,0.72490151,0.546666667,3355,0.017670915,0.015932793,1,1
11734,628,2481,1,9.57849662,0.630583329,0.396039604,4880,0.017670915,0.023174971,1,1
11735,628,2518,1,9.593957317,0.63399242,0.305343511,6710,0.017670915,0.031865585,1,1
11736,628,2575,1,9.554830882,0.624215404,0.540540541,3233,0.017670915,0.015353418,1,1
11737,628,2593,1,9.54400422,0.620861106,0.606060606,2745,0.017670915,0.013035921,1,1
11738,628,2757,1,2.974174377,0.46313621,0.125,1220,0.017670915,0.005793743,1,1
11739,628,2773,1,9.579775343,0.630888207,0.388349515,5002,0.017670915,0.023754345,1,1
11740,628,2846,1,2.890950186,0.42222712,0.142857143,671,0.017670915,0.003186559,1,1
11741,628,2868,1,10.3493185,0.694350034,0.352459016,6344,0.017670915,0.030127462,1,1
11742,628,2914,1,9.819859758,0.646456345,0.41,4880,0.017670915,0.023174971,1,1
11743,628,2997,1,9.807205311,0.643192978,0.353448276,5856,0.017670915,0.027809965,1,1
11744,628,3034,1,9.811860622,0.644175682,0.325396825,6466,0.017670915,0.030706837,1,1
11745,628,3102,1,9.551079313,0.623083329,0.563380282,3050,0.017670915,0.014484357,1,1
11746,628,3148,1,9.810077156,0.643805723,0.336065574,6222,0.017670915,0.029548088,1,1
11747,628,3188,1,0.78880592,0.169172932,0.032258065,183,0.017670915,0.000869061,1,1
11748,628,3245,1,9.545512275,0.621344198,0.597014925,2806,0.017670915,0.013325608,1,1
11749,628,3282,1,2.873688096,0.41313621,0.14516129,610,0.017670915,0.002896871,1,1
11750,628,3294,1,1.423443695,0.154411028,0.080645161,366,0.017670915,0.001738123,1,1
11751,628,3319,2,3.555425737,0.639802877,0.131578947,1525,0.017670915,0.007242178,1,1
11752,628,3360,1,1.396286606,0.368421053,0.046153846,427,0.017670915,0.00202781,1,1
11753,628,3619,1,9.812291513,0.64426385,0.322834646,6527,0.017670915,0.030996524,1,1
11754,628,3677,1,9.575793756,0.629925434,0.412371134,4636,0.017670915,0.022016222,1,1
11755,628,3712,1,9.548383764,0.622249995,0.579710145,2928,0.017670915,0.013904983,1,1
11756,628,3734,1,3.217113233,0.272921823,0.090909091,5795,0.017670915,0.027520278,1,1
11757,628,3789,1,9.553616662,0.623852559,0.547945205,3172,0.017670915,0.015063731,1,1
11758,628,3935,1,9.564402661,0.626954296,0.481927711,3782,0.017670915,0.017960603,1,1
11759,628,4020,2,3.532285004,0.629802877,0.14084507,1220,0.017670915,0.005793743,1,1
11760,628,834,1,1.008399032,0.179699248,0.046875,366,0.017670915,0.001738123,1,1
11761,628,856,1,1.040992351,0.090447264,0.059701493,610,0.017670915,0.002896871,1,1
11762,628,922,1,0.915076851,0.132265446,0.036144578,1525,0.017670915,0.007242178,1,1
11763,629,3421,1,0.378923182,0.071428571,0.045454545,42,0.000579374,0.00608343,1,1
11764,629,670,1,0.328458739,0.047619048,0.066666667,28,0.000579374,0.00405562,1,1
11765,63,1246,1,0,0,0,22,0.003186559,0.000579374,1,1
11766,63,1984,1,1.590125614,0.456666667,0.25,44,0.003186559,0.001158749,1,1
11767,63,2186,4,0.513898342,0.142857143,0.023809524,352,0.003186559,0.009269988,1,1
11768,63,2683,1,1.590125614,0.456666667,0.25,44,0.003186559,0.001158749,1,1
11769,63,2709,1,0.296974204,0.034482759,0.023809524,352,0.003186559,0.009269988,1,1
11770,63,3266,1,0.585513213,0.065732759,0.125,77,0.003186559,0.00202781,1,1
11771,63,3636,2,0,0,0,44,0.003186559,0.001158749,1,1
11772,63,371,2,1.753362508,0.54,0.214285714,66,0.003186559,0.001738123,1,1
11773,63,3892,1,2.000805667,0.666666667,0.090909091,275,0.003186559,0.007242178,1,1
11774,63,3972,1,0,0,0,11,0.003186559,0.000289687,1,1
11775,630,3263,1,0.455119613,0.111111111,0.333333333,4,0.000579374,0.000579374,1,1
11776,630,649,1,1.442695041,0.5,0.1,18,0.000579374,0.002607184,1,1
11777,631,1141,1,1.198778235,0.364583333,0.105263158,54,0.000869061,0.005214368,1,1
11778,631,2186,1,1.256215483,0.388888889,0.060606061,96,0.000869061,0.009269988,1,1
11779,632,1895,1,0,0,0,1,0.000289687,0.000289687,1,1
11780,633,1417,1,0,0,0,10,0.000579374,0.001448436,1,1
11781,633,1504,1,0,0,0,16,0.000579374,0.002317497,1,1
11782,634,1018,1,0.798423063,0.077958834,0.272727273,40,0.001158749,0.002896871,1,1
11783,634,1450,1,0.898909344,0.127958834,0.142857143,80,0.001158749,0.005793743,1,1
11784,634,2518,1,1.019973331,0.168867925,0.027027027,440,0.001158749,0.031865585,1,1
11785,634,2588,1,0.980846896,0.159090909,0.055555556,212,0.001158749,0.015353418,1,1
11786,635,1037,1,0.986327048,0.163640429,0.090909091,315,0.004345307,0.00608343,1,1
11787,635,1348,1,1.939236395,0.30334338,0.24,240,0.004345307,0.004634994,1,1
11788,635,1812,1,1.328965467,0.342424242,0.051724138,690,0.004345307,0.013325608,1,1
11789,635,1831,1,0.819299883,0.188405797,0.105263158,90,0.004345307,0.001738123,1,1
11790,635,2518,1,1.735303425,0.327923419,0.041666667,1650,0.004345307,0.031865585,1,1
11791,635,2695,1,2.575240522,0.399297523,0.16,645,0.004345307,0.012456547,1,1
11792,635,2838,1,0.819299883,0.188405797,0.105263158,90,0.004345307,0.001738123,1,1
11793,635,2886,1,0.212744214,0.009090909,0.055555556,60,0.004345307,0.001158749,1,1
11794,635,3482,1,0.296974204,0.034482759,0.03125,270,0.004345307,0.005214368,1,1
11795,635,3800,3,2.147470547,0.288462428,0.4375,120,0.004345307,0.002317497,1,1
11796,635,693,1,1.882877764,0.274934289,0.3,165,0.004345307,0.003186559,1,1
11797,635,827,1,0.345976256,0.055555556,0.023255814,435,0.004345307,0.008400927,1,1
11798,635,932,2,2.601556992,0.407168721,0.111111111,975,0.004345307,0.018829664,1,1
11799,636,1325,1,1.485919607,0.283333333,0.142857143,247,0.003765933,0.005504056,1,1
11800,636,1726,6,2.849642089,0.858187135,0.277777778,130,0.003765933,0.002896871,1,1
11801,636,2145,4,1.876989523,0.6,0.214285714,52,0.003765933,0.001158749,1,1
11802,636,2330,1,1.876989523,0.6,0.214285714,52,0.003765933,0.001158749,1,1
11803,636,2997,1,1.754868671,0.29979798,0.048076923,1248,0.003765933,0.027809965,1,1
11804,636,3102,2,1.718335786,0.290214646,0.086206897,650,0.003765933,0.014484357,1,1
11805,636,3333,1,1.474527342,0.269298246,0.074074074,585,0.003765933,0.013035921,1,1
11806,636,3351,6,2.780093154,0.487992424,0.347826087,234,0.003765933,0.005214368,1,1
11807,636,3409,1,2.69759,0.446179559,0.32,260,0.003765933,0.005793743,1,1
11808,636,3757,2,1.5715284,0.226881313,0.25,156,0.003765933,0.003476246,1,1
11809,636,728,1,1.876989523,0.6,0.214285714,52,0.003765933,0.001158749,1,1
11810,636,732,1,1.556925613,0.219305556,0.263157895,143,0.003765933,0.003186559,1,1
11811,638,1712,1,1.185039155,0.249158249,0.051724138,424,0.002317497,0.015353418,1,1
11812,638,1840,1,0.990604308,0.266666667,0.083333333,144,0.002317497,0.005214368,1,1
11813,638,1967,1,0.715245629,0.122222222,0.181818182,40,0.002317497,0.001448436,1,1
11814,638,2402,1,0.967311191,0.255555556,0.095238095,120,0.002317497,0.004345307,1,1
11815,638,3161,1,1.133496728,0.230989137,0.09375,216,0.002317497,0.007821553,1,1
11816,638,742,1,0.878799177,0.101359507,0.272727273,48,0.002317497,0.001738123,1,1
11817,639,1858,1,1.424137569,0.476190476,0.051282051,114,0.000869061,0.011008111,1,1
11818,639,3360,1,1.185146804,0.359649123,0.25,21,0.000869061,0.00202781,1,1
11819,639,767,1,0.78880592,0.169172932,0.5,9,0.000869061,0.000869061,1,1
11820,64,1014,6,2.434047859,0.75877193,0.2,135,0.004345307,0.002607184,1,1
11821,64,1146,1,1.478573442,0.280964912,0.210526316,120,0.004345307,0.002317497,1,1
11822,64,1389,5,4.702402271,1.209022556,0.181818182,750,0.004345307,0.014484357,1,1
11823,64,1449,1,0.658051823,0.103333333,0.125,45,0.004345307,0.000869061,1,1
11824,64,192,10,4.70338697,1.304920635,0.075,1710,0.004345307,0.033024334,1,1
11825,64,2090,2,0.666259415,0.119883041,0.125,45,0.004345307,0.000869061,1,1
11826,64,2585,7,5.010714499,1.256800334,0.6875,180,0.004345307,0.003476246,1,1
11827,64,2602,1,1.566919736,0.226390977,0.3125,90,0.004345307,0.001738123,1,1
11828,64,2603,1,1.478573442,0.280964912,0.210526316,120,0.004345307,0.002317497,1,1
11829,64,2742,2,0.658051823,0.103333333,0.111111111,75,0.004345307,0.001448436,1,1
11830,64,3083,1,1.796571624,0.345438596,0.161290323,315,0.004345307,0.00608343,1,1
11831,64,3360,1,0.211139801,0.00877193,0.047619048,105,0.004345307,0.00202781,1,1
11832,64,3450,1,1.75576099,0.326390977,0.2,225,0.004345307,0.004345307,1,1
11833,64,4009,1,0.666259415,0.119883041,0.125,45,0.004345307,0.000869061,1,1
11834,641,2843,4,0,0,0,42,0.000289687,0.01216686,1,1
11835,642,1505,1,1.442695041,0.5,0.032258065,60,0.000579374,0.008690614,1,1
11836,642,2399,1,0.294014104,0.033333333,0.333333333,4,0.000579374,0.000579374,1,1
11837,645,1293,1,0.656369199,0.095860566,0.1,96,0.001738123,0.004634994,1,1
11838,645,2884,1,0.861523702,0.203703704,0.0625,168,0.001738123,0.00811124,1,1
11839,645,844,1,0.956470828,0.131574852,0.333333333,36,0.001738123,0.001738123,1,1
11840,647,1005,1,6.891612537,0.683899143,0.641025641,1008,0.010428737,0.00811124,1,1
11841,647,1028,2,3.121416449,0.96907994,0.125,324,0.010428737,0.002607184,1,1
11842,647,1096,1,6.914776273,0.692586402,0.520833333,1332,0.010428737,0.010718424,1,1
11843,647,1183,1,6.957887168,0.70572454,0.301204819,2592,0.010428737,0.020857474,1,1
11844,647,1264,5,5.150439021,1.529322067,0.204545455,612,0.010428737,0.004924681,1,1
11845,647,1502,1,6.920629135,0.694613429,0.490196078,1440,0.010428737,0.011587486,1,1
11846,647,1708,1,6.972121054,0.709087113,0.235849057,3420,0.010428737,0.027520278,1,1
11847,647,1833,1,6.88478649,0.681151891,0.675675676,936,0.010428737,0.007531866,1,1
11848,647,1884,1,2.440616852,0.646857717,0.135135135,216,0.010428737,0.001738123,1,1
11849,647,2022,1,6.891612537,0.683899143,0.641025641,1008,0.010428737,0.00811124,1,1
11850,647,2215,1,6.914776273,0.692586402,0.520833333,1332,0.010428737,0.010718424,1,1
11851,647,2239,1,6.88830109,0.682576392,0.657894737,972,0.010428737,0.007821553,1,1
11852,647,2294,1,6.90050749,0.687355365,0.595238095,1116,0.010428737,0.008980301,1,1
11853,647,2666,1,6.927456796,0.696886156,0.454545455,1584,0.010428737,0.012746234,1,1
11854,647,2681,1,6.954719694,0.704907547,0.316455696,2448,0.010428737,0.019698725,1,1
11855,647,2706,1,6.910447752,0.691042001,0.543478261,1260,0.010428737,0.01013905,1,1
11856,647,2743,1,6.920629135,0.694613429,0.490196078,1440,0.010428737,0.011587486,1,1
11857,647,2785,1,6.90050749,0.687355365,0.595238095,1116,0.010428737,0.008980301,1,1
11858,647,2839,1,6.918755746,0.693972404,0.5,1404,0.010428737,0.011297798,1,1
11859,647,2954,2,1.92227293,0.502413273,0.108108108,180,0.010428737,0.001448436,1,1
11860,647,2962,1,0.676471577,0.104278075,0.04,576,0.010428737,0.004634994,1,1
11861,647,3064,1,6.894739962,0.685130671,0.625,1044,0.010428737,0.008400927,1,1
